49482253	1280
386025288	1639
379743460	666
188587536	1491
386617516	562
194172857	1313
325955721	1579
384189768	28025
544393402	1358
59800473	485
49183039	1392
30260195	1392
229599623	1392
21392688	1392
227811309	1392
386733559	1392
564619457	129953
34303903	130499
9629378	10298
211956446	513550
115315628	213775
9626719	28300
55770807	186540
19525721	11212
49169782	277944
9627034	12209
