49482253	90964
386025288	186820
379743460	641
188587536	31979
386617516	543
194172857	1300
325955721	33958
384189768	31953
544393402	1300
59800473	481
49183039	186817
30260195	186817
229599623	186817
21392688	186817
227811309	186817
386733559	186817
564619457	10508
34303903	10508
9629378	10292
211956446	10656
115315628	10699
9626719	10404
55770807	11266
19525721	11158
49169782	11118
9627034	39729
